Posted On,BHK,Rent,Size,Floor,City,Furnishing Status,Tenant Preferred,Bathroom
2022-06-12,1,52000,470,6 out of 7,Mumbai,Semi-Furnished,Bachelors/Family,2
2022-05-25,2,16000,960,2 out of 4,Chennai,Semi-Furnished,Bachelors/Family,2
2022-06-10,3,15723,1246,7 out of 18,Chennai,Semi-Furnished,Bachelors/Family,2
2022-07-06,1,15000,250,Ground out of 4,Delhi,Furnished,Bachelors,1
2022-05-10,2,13000,1180,1 out of 3,Bangalore,Semi-Furnished,Family,2
2022-05-29,3,35000,1550,3 out of 4,Chennai,Semi-Furnished,Bachelors,2
2022-05-31,2,6000,320,1 out of 2,Kolkata,Unfurnished,Bachelors/Family,1
2022-06-16,1,4500,450,Ground out of 2,Kolkata,Unfurnished,Bachelors/Family,1
2022-06-07,3,67000,1050,6 out of 8,Mumbai,Semi-Furnished,Family,3
2022-07-09,3,75000,2400,5 out of 14,Bangalore,Semi-Furnished,Bachelors/Family,4
2022-06-24,2,13000,1300,Ground out of 3,Hyderabad,Semi-Furnished,Bachelors,2
2022-06-23,2,110000,1150,11 out of 26,Mumbai,Unfurnished,Bachelors/Family,2
2022-06-08,1,9000,600,3 out of 4,Bangalore,Semi-Furnished,Family,1
2022-05-18,3,160000,1050,9 out of 10,Mumbai,Furnished,Bachelors,3
2022-06-27,3,3200,800,1 out of 3,Kolkata,Furnished,Bachelors/Family,2
2022-07-04,2,8500,600,1 out of 3,Bangalore,Unfurnished,Bachelors/Family,2
2022-07-06,3,75000,1500,2 out of 4,Chennai,Semi-Furnished,Bachelors/Family,3
2022-06-04,1,4000,250,2 out of 3,Bangalore,Unfurnished,Bachelors/Family,1
2022-06-04,1,7500,600,3 out of 4,Bangalore,Semi-Furnished,Bachelors/Family,1
2022-05-29,1,16000,410,Ground out of 4,Mumbai,Unfurnished,Bachelors,1
2022-07-02,2,14000,800,1 out of 4,Hyderabad,Semi-Furnished,Bachelors/Family,2
2022-07-09,1,19000,625,2 out of 4,Bangalore,Unfurnished,Bachelors,1
2022-05-10,2,11000,80,2 out of 4,Delhi,Semi-Furnished,Bachelors/Family,2
2022-05-12,1,3300,200,Ground out of 2,Hyderabad,Unfurnished,Bachelors/Family,1
2022-06-16,3,140000,1450,18 out of 33,Mumbai,Furnished,Family,3
2022-05-19,2,20000,1100,2 out of 2,Bangalore,Semi-Furnished,Bachelors/Family,3
2022-05-14,2,9000,450,1 out of 3,Delhi,Unfurnished,Bachelors/Family,1
2022-05-19,2,10000,1000,Ground out of 2,Bangalore,Unfurnished,Bachelors,1
2022-05-13,1,5000,300,Ground out of 1,Kolkata,Unfurnished,Bachelors,1
2022-06-23,2,10000,900,Ground out of 2,Kolkata,Unfurnished,Bachelors,2
2022-07-08,2,11500,1000,2 out of 3,Hyderabad,Semi-Furnished,Bachelors/Family,2
2022-05-05,1,15000,500,1 out of 2,Bangalore,Semi-Furnished,Bachelors/Family,1
2022-05-27,2,15000,1000,2 out of 3,Bangalore,Unfurnished,Bachelors/Family,2
2022-06-10,2,15500,1100,3 out of 4,Hyderabad,Semi-Furnished,Bachelors/Family,2
2022-04-30,4,25000,1000,15 out of 20,Hyderabad,Semi-Furnished,Bachelors/Family,3
2022-05-06,2,12000,1150,2 out of 5,Hyderabad,Semi-Furnished,Bachelors/Family,2
2022-06-22,2,25000,1000,1 out of 1,Kolkata,Furnished,Bachelors/Family,2
2022-07-04,2,12000,1100,1 out of 3,Bangalore,Semi-Furnished,Bachelors/Family,1
2022-05-22,3,17000,1250,1 out of 3,Chennai,Semi-Furnished,Bachelors/Family,3
2022-07-07,3,55000,2150,3 out of 6,Bangalore,Semi-Furnished,Bachelors,3
2022-06-14,2,13000,1000,3 out of 4,Hyderabad,Unfurnished,Bachelors/Family,2
2022-07-07,1,35000,463,5 out of 7,Mumbai,Furnished,Bachelors/Family,2
2022-05-30,2,20000,950,2 out of 3,Delhi,Semi-Furnished,Bachelors/Family,2
2022-06-20,2,10000,1000,1 out of 3,Kolkata,Semi-Furnished,Bachelors/Family,2
2022-05-14,1,22000,400,Ground out of 3,Bangalore,Semi-Furnished,Bachelors/Family,1
2022-06-04,2,16000,1100,2 out of 4,Bangalore,Semi-Furnished,Bachelors/Family,2
2022-06-03,2,8000,600,Ground out of 2,Kolkata,Semi-Furnished,Bachelors/Family,1
2022-05-23,2,19000,1000,1 out of 3,Hyderabad,Semi-Furnished,Family,2
2022-06-24,3,21000,1000,1 out of 2,Bangalore,Furnished,Bachelors/Family,3
2022-05-22,2,30000,750,2 out of 4,Delhi,Furnished,Bachelors/Family,2
2022-07-09,3,62000,1100,15 out of 22,Mumbai,Semi-Furnished,Family,3
2022-05-29,2,10000,1200,Ground out of 3,Hyderabad,Semi-Furnished,Bachelors/Family,2
2022-05-14,3,15000,800,2 out of 4,Delhi,Unfurnished,Bachelors,2
2022-07-06,1,6000,550,Ground out of 2,Chennai,Unfurnished,Bachelors/Family,1
2022-06-25,3,22000,1500,4 out of 5,Hyderabad,Unfurnished,Bachelors/Family,3
2022-06-15,2,19500,84,2 out of 4,Delhi,Semi-Furnished,Bachelors,2
2022-05-13,2,33500,700,4 out of 7,Mumbai,Semi-Furnished,Bachelors/Family,2
2022-05-24,3,44300,200,1 out of 4,Delhi,Semi-Furnished,Bachelors,3
2022-05-15,2,15000,1550,Ground out of 13,Hyderabad,Furnished,Family,2
2022-07-02,3,30000,1800,5 out of 5,Hyderabad,Unfurnished,Bachelors/Family,3
2022-05-19,1,40000,508,16 out of 18,Mumbai,Semi-Furnished,Bachelors/Family,2
2022-06-09,3,55000,1350,11 out of 28,Mumbai,Furnished,Bachelors/Family,3
2022-06-28,2,22000,700,3 out of 4,Chennai,Semi-Furnished,Bachelors/Family,2
2022-04-25,2,13000,1000,1 out of 2,Kolkata,Semi-Furnished,Bachelors/Family,3
2022-07-09,1,9300,450,1 out of 4,Delhi,Semi-Furnished,Bachelors,1
2022-05-27,2,6500,75,1 out of 1,Delhi,Unfurnished,Bachelors/Family,1
2022-05-17,3,78000,1073,8 out of 20,Mumbai,Semi-Furnished,Bachelors/Family,3
2022-06-14,2,9500,850,Ground out of 3,Kolkata,Semi-Furnished,Bachelors/Family,1
2022-06-13,1,14000,850,2 out of 4,Delhi,Semi-Furnished,Bachelors,1
2022-05-20,1,10000,550,Ground out of 2,Chennai,Unfurnished,Bachelors/Family,1
2022-06-14,1,7000,400,1 out of 2,Chennai,Semi-Furnished,Bachelors/Family,1
2022-04-29,1,26000,649,3 out of 3,Mumbai,Unfurnished,Bachelors/Family,1
2022-06-02,1,7000,500,Ground out of 3,Chennai,Semi-Furnished,Bachelors/Family,1
2022-06-23,3,17000,1800,Ground out of 1,Hyderabad,Unfurnished,Bachelors/Family,3
2022-06-14,2,10000,900,1 out of 2,Chennai,Unfurnished,Bachelors/Family,2
2022-07-09,2,63000,888,12 out of 20,Mumbai,Furnished,Bachelors/Family,2
2022-05-06,3,39000,1170,Ground out of 3,Chennai,Semi-Furnished,Bachelors/Family,2
2022-06-28,1,8000,620,6 out of 8,Mumbai,Semi-Furnished,Bachelors/Family,2
2022-07-02,3,15000,1500,2 out of 4,Hyderabad,Unfurnished,Bachelors/Family,2
2022-07-08,2,11000,635,2 out of 2,Chennai,Semi-Furnished,Bachelors,2
2022-05-26,3,80000,2000,3 out of 4,Delhi,Unfurnished,Bachelors/Family,3
2022-07-08,4,85000,2550,2 out of 3,Hyderabad,Semi-Furnished,Bachelors/Family,4
2022-06-04,1,6000,350,Ground out of 1,Bangalore,Unfurnished,Bachelors/Family,1
2022-06-29,2,15000,1205,3 out of 5,Hyderabad,Furnished,Bachelors/Family,2
2022-07-07,1,15000,435,2 out of 5,Bangalore,Semi-Furnished,Bachelors/Family,1
2022-07-01,1,4700,250,1 out of 2,Kolkata,Furnished,Bachelors/Family,1
2022-07-06,2,77500,724,19 out of 21,Mumbai,Semi-Furnished,Bachelors,2
2022-07-09,3,93000,1600,18 out of 27,Mumbai,Semi-Furnished,Family,3
2022-07-06,2,36000,1100,1 out of 5,Hyderabad,Furnished,Bachelors/Family,2
2022-06-08,2,10000,1200,Ground out of 4,Bangalore,Semi-Furnished,Bachelors/Family,1
2022-06-04,1,30000,350,5 out of 16,Mumbai,Unfurnished,Bachelors/Family,1
2022-06-06,3,40000,1600,Ground out of 3,Kolkata,Unfurnished,Bachelors,2
2022-05-05,3,30000,1350,14 out of 14,Bangalore,Furnished,Bachelors/Family,3
2022-07-08,3,40000,1600,1 out of 2,Chennai,Semi-Furnished,Bachelors/Family,3
2022-07-04,2,15000,800,2 out of 4,Bangalore,Semi-Furnished,Bachelors/Family,2
2022-05-27,5,600000,4500,7 out of 20,Mumbai,Furnished,Bachelors,5
2022-06-12,1,25000,430,7 out of 21,Mumbai,Unfurnished,Family,2
2022-05-15,2,8500,700,Ground out of 2,Kolkata,Semi-Furnished,Bachelors/Family,1
2022-05-05,2,10000,1400,Ground out of 1,Hyderabad,Furnished,Bachelors/Family,2
2022-06-22,2,8000,805,1 out of 2,Chennai,Unfurnished,Bachelors/Family,2
2022-06-25,2,12000,1000,5 out of 6,Hyderabad,Semi-Furnished,Bachelors/Family,2
2022-05-25,3,34000,1503,3 out of 7,Chennai,Semi-Furnished,Family,2
2022-07-02,1,6500,450,2 out of 3,Hyderabad,Semi-Furnished,Bachelors,1
2022-06-02,1,7000,500,Ground out of 1,Chennai,Unfurnished,Bachelors/Family,1
2022-07-07,2,38000,650,4 out of 10,Mumbai,Unfurnished,Family,2
2022-07-03,2,9500,1100,Ground out of 3,Hyderabad,Unfurnished,Bachelors/Family,2
2022-07-07,2,12000,630,3 out of 5,Bangalore,Furnished,Bachelors/Family,2
2022-05-18,2,13000,650,2 out of 4,Delhi,Unfurnished,Bachelors/Family,2
2022-07-02,4,130000,4800,11 out of 19,Bangalore,Semi-Furnished,Bachelors/Family,4
2022-05-09,2,30000,585,1 out of 5,Chennai,Unfurnished,Bachelors/Family,2
2022-05-16,2,10000,600,1 out of 1,Chennai,Unfurnished,Bachelors/Family,1
2022-05-23,2,13500,700,2 out of 3,Bangalore,Unfurnished,Bachelors/Family,2
2022-05-27,1,26500,450,5 out of 8,Mumbai,Furnished,Family,2
2022-07-09,2,90000,777,19 out of 22,Mumbai,Furnished,Bachelors/Family,2
2022-06-09,2,6000,425,2 out of 3,Kolkata,Unfurnished,Bachelors/Family,1
2022-05-18,3,150000,3250,2 out of 6,Bangalore,Furnished,Bachelors/Family,4
2022-06-21,2,10500,558,3 out of 3,Kolkata,Unfurnished,Bachelors/Family,2
2022-07-08,2,30000,1200,2 out of 25,Hyderabad,Furnished,Bachelors/Family,2
2022-07-05,2,18500,1080,3 out of 12,Bangalore,Furnished,Bachelors/Family,2
2022-06-16,3,210000,1425,9 out of 35,Mumbai,Furnished,Bachelors,4
2022-06-23,2,11500,1100,2 out of 2,Chennai,Semi-Furnished,Bachelors,2
2022-05-28,3,65000,1550,1 out of 3,Delhi,Semi-Furnished,Bachelors,3
2022-07-08,1,9000,700,Ground out of 2,Chennai,Semi-Furnished,Bachelors/Family,1
2022-05-04,2,15000,800,2 out of 3,Bangalore,Semi-Furnished,Bachelors/Family,2
2022-06-16,1,40000,415,15 out of 22,Mumbai,Semi-Furnished,Bachelors/Family,2
2022-06-18,3,30000,1800,2 out of 4,Delhi,Semi-Furnished,Bachelors/Family,3
2022-06-14,3,29000,1200,1 out of 3,Chennai,Semi-Furnished,Bachelors,3
2022-05-22,2,39000,720,Upper Basement out of 22,Mumbai,Unfurnished,Bachelors/Family,2
2022-07-06,3,45000,1680,7 out of 19,Bangalore,Semi-Furnished,Bachelors/Family,3
2022-07-06,3,46000,1700,15 out of 18,Chennai,Semi-Furnished,Bachelors/Family,3
2022-05-23,1,7000,600,Ground out of 1,Chennai,Unfurnished,Bachelors/Family,1
2022-07-04,1,16000,500,1 out of 4,Delhi,Semi-Furnished,Bachelors/Family,1
2022-07-01,2,36000,650,3 out of 4,Mumbai,Unfurnished,Family,2
2022-04-29,2,40000,650,Ground out of 4,Mumbai,Unfurnished,Bachelors/Family,2
2022-06-16,2,45000,650,3 out of 7,Mumbai,Furnished,Bachelors/Family,2
2022-06-03,1,10000,675,2 out of 2,Chennai,Unfurnished,Bachelors/Family,1
2022-05-15,1,9000,250,Ground out of 3,Delhi,Semi-Furnished,Bachelors/Family,1
2022-05-11,2,14000,110,1 out of 2,Bangalore,Semi-Furnished,Bachelors/Family,1
2022-05-14,2,50000,650,10 out of 20,Mumbai,Semi-Furnished,Bachelors/Family,2
2022-05-23,3,20500,1050,3 out of 4,Delhi,Furnished,Bachelors/Family,2
2022-07-06,2,45000,750,2 out of 8,Mumbai,Furnished,Bachelors,2
2022-07-06,2,25000,700,Ground out of 3,Chennai,Semi-Furnished,Bachelors/Family,1
2022-07-08,2,10000,700,Ground out of 3,Chennai,Semi-Furnished,Bachelors/Family,2
2022-04-28,1,5500,200,2 out of 4,Delhi,Unfurnished,Bachelors/Family,1
2022-06-25,2,15000,900,Ground out of 1,Chennai,Semi-Furnished,Bachelors/Family,2
2022-05-10,2,8000,700,4 out of 4,Kolkata,Furnished,Bachelors/Family,1
2022-06-06,2,9000,800,Ground out of 2,Chennai,Unfurnished,Bachelors/Family,2
2022-05-14,2,13000,720,2 out of 4,Delhi,Semi-Furnished,Bachelors/Family,2
2022-06-01,1,33000,428,7 out of 11,Mumbai,Semi-Furnished,Bachelors/Family,2
2022-05-05,2,12000,800,1 out of 3,Bangalore,Semi-Furnished,Bachelors/Family,1
2022-04-29,1,25000,800,4 out of 5,Delhi,Furnished,Bachelors/Family,2
2022-05-06,3,15000,1500,3 out of 5,Hyderabad,Unfurnished,Bachelors/Family,3
2022-06-26,3,8500,1430,Ground out of 2,Kolkata,Semi-Furnished,Bachelors/Family,1
2022-06-22,3,25000,1250,1 out of 3,Hyderabad,Semi-Furnished,Bachelors/Family,3
2022-06-22,2,34000,830,9 out of 21,Mumbai,Semi-Furnished,Bachelors/Family,2
2022-05-03,2,7500,1200,1 out of 3,Hyderabad,Semi-Furnished,Bachelors/Family,2
2022-06-24,2,210000,1000,4 out of 8,Mumbai,Unfurnished,Bachelors,2
2022-05-23,5,45000,2300,3 out of 5,Hyderabad,Unfurnished,Bachelors,3
2022-07-04,2,19000,1800,1 out of 2,Delhi,Unfurnished,Bachelors,1
2022-05-01,3,18000,1200,Ground out of 4,Bangalore,Semi-Furnished,Bachelors/Family,2
2022-07-08,2,11500,973,4 out of 4,Chennai,Semi-Furnished,Family,2
2022-06-18,2,10500,700,2 out of 3,Chennai,Semi-Furnished,Family,2
2022-05-20,1,12000,700,1 out of 2,Chennai,Semi-Furnished,Bachelors/Family,1
2022-04-30,1,10000,1300,Ground out of 1,Hyderabad,Furnished,Bachelors/Family,1
2022-06-18,2,10000,1030,3 out of 6,Hyderabad,Semi-Furnished,Family,2
2022-07-04,1,13900,600,1 out of 4,Bangalore,Semi-Furnished,Bachelors/Family,1
2022-06-20,2,14500,850,2 out of 4,Bangalore,Semi-Furnished,Bachelors/Family,2
2022-06-18,2,12000,500,1 out of 2,Hyderabad,Furnished,Bachelors/Family,2
2022-07-06,4,300000,2650,14 out of 48,Mumbai,Semi-Furnished,Bachelors/Family,3
2022-06-28,2,33000,2200,1 out of 1,Delhi,Semi-Furnished,Family,2
2022-06-27,1,15000,350,1 out of 3,Delhi,Unfurnished,Bachelors/Family,1
2022-04-29,3,22000,1000,1 out of 24,Delhi,Unfurnished,Bachelors/Family,2
2022-07-06,3,30000,1800,Ground out of 2,Chennai,Unfurnished,Bachelors,2
2022-06-30,1,32000,460,7 out of 12,Mumbai,Unfurnished,Bachelors/Family,2
2022-05-18,2,13000,550,1 out of 4,Delhi,Unfurnished,Bachelors,2
2022-07-10,3,33000,1600,15 out of 16,Chennai,Semi-Furnished,Bachelors/Family,3
2022-07-06,3,130000,1330,11 out of 51,Mumbai,Semi-Furnished,Bachelors/Family,4
2022-06-08,2,6000,900,Ground out of 3,Kolkata,Furnished,Bachelors/Family,1
2022-06-14,1,8000,600,2 out of 3,Chennai,Unfurnished,Bachelors/Family,1
2022-05-10,1,7000,600,Ground out of 3,Bangalore,Unfurnished,Bachelors/Family,1
2022-06-04,2,48000,719,14 out of 20,Mumbai,Semi-Furnished,Family,2
2022-04-30,2,8000,800,Lower Basement out of 3,Chennai,Unfurnished,Bachelors/Family,2
2022-07-06,4,100000,3300,Ground out of 14,Hyderabad,Semi-Furnished,Family,4
2022-07-09,2,60000,760,3 out of 11,Mumbai,Unfurnished,Family,2
2022-04-28,3,15000,1600,1 out of 3,Kolkata,Unfurnished,Bachelors/Family,2
2022-06-30,1,6500,650,Ground out of 2,Kolkata,Furnished,Bachelors/Family,1
2022-04-30,2,8000,800,Ground out of 2,Chennai,Unfurnished,Bachelors/Family,1
2022-05-27,3,18000,900,2 out of 3,Bangalore,Furnished,Bachelors/Family,2
2022-07-06,2,12000,1000,2 out of 3,Hyderabad,Unfurnished,Bachelors/Family,2
2022-05-01,2,12000,1100,2 out of 3,Hyderabad,Unfurnished,Bachelors/Family,2
2022-06-30,1,20000,400,3 out of 4,Delhi,Furnished,Bachelors/Family,1
2022-05-16,2,8000,1150,1 out of 4,Hyderabad,Unfurnished,Bachelors/Family,2
2022-05-27,2,14000,1200,Ground out of 2,Bangalore,Unfurnished,Bachelors/Family,2
2022-07-07,2,57000,710,15 out of 18,Mumbai,Semi-Furnished,Bachelors/Family,2
2022-07-04,2,45000,1000,2 out of 3,Delhi,Furnished,Bachelors/Family,2
2022-04-30,2,7000,800,2 out of 3,Hyderabad,Unfurnished,Bachelors/Family,1
2022-05-06,2,13000,780,1 out of 2,Chennai,Furnished,Bachelors/Family,2
2022-05-12,1,5400,450,1 out of 2,Hyderabad,Unfurnished,Bachelors/Family,1
2022-05-18,2,12000,48,1 out of 3,Delhi,Unfurnished,Bachelors/Family,2
2022-05-23,1,52000,475,10 out of 18,Mumbai,Unfurnished,Bachelors/Family,1
2022-06-22,2,11000,850,1 out of 3,Hyderabad,Unfurnished,Bachelors/Family,2
2022-06-10,2,8500,700,2 out of 7,Chennai,Semi-Furnished,Bachelors/Family,1
2022-04-27,1,20000,700,1 out of 5,Delhi,Semi-Furnished,Bachelors/Family,1
2022-07-02,2,9500,720,5 out of 7,Hyderabad,Semi-Furnished,Bachelors/Family,2
2022-06-30,2,11000,700,1 out of 2,Bangalore,Unfurnished,Bachelors/Family,2
2022-05-10,2,8500,60,2 out of 2,Delhi,Unfurnished,Bachelors/Family,1
2022-06-15,1,8000,650,1 out of 3,Chennai,Unfurnished,Bachelors,1
2022-06-29,2,8000,840,2 out of 3,Hyderabad,Unfurnished,Bachelors/Family,2
2022-05-20,2,25000,1100,2 out of 10,Bangalore,Semi-Furnished,Bachelors/Family,2
2022-05-31,3,190000,1850,35 out of 55,Mumbai,Semi-Furnished,Bachelors,4
2022-05-25,2,15000,700,1 out of 3,Chennai,Furnished,Bachelors/Family,2
2022-07-01,3,40000,1030,10 out of 14,Mumbai,Furnished,Family,3
2022-06-13,1,8000,300,Ground out of 2,Kolkata,Semi-Furnished,Bachelors/Family,1
2022-06-30,2,40000,1125,Ground out of 2,Delhi,Furnished,Bachelors/Family,2
2022-07-08,3,15000,1150,1 out of 2,Chennai,Semi-Furnished,Bachelors/Family,3
2022-06-28,2,88000,800,5 out of 20,Mumbai,Semi-Furnished,Bachelors/Family,2
2022-06-28,1,35000,490,1 out of 6,Mumbai,Furnished,Bachelors/Family,1
2022-07-06,3,30000,900,3 out of 4,Delhi,Semi-Furnished,Bachelors,3
2022-06-16,3,20000,773,2 out of 12,Bangalore,Semi-Furnished,Bachelors,2
2022-05-27,3,17000,800,2 out of 4,Delhi,Unfurnished,Bachelors,2
2022-05-30,2,9000,805,1 out of 2,Chennai,Semi-Furnished,Bachelors/Family,2
2022-07-08,3,25000,2064,11 out of 19,Chennai,Semi-Furnished,Family,4
2022-07-06,2,10000,1000,1 out of 3,Hyderabad,Semi-Furnished,Bachelors/Family,2
2022-07-06,3,30000,1700,19 out of 26,Bangalore,Semi-Furnished,Bachelors/Family,3
2022-05-16,2,15000,100,3 out of 4,Hyderabad,Unfurnished,Bachelors/Family,2
2022-06-04,2,12000,865,1 out of 5,Bangalore,Semi-Furnished,Bachelors/Family,2
2022-04-29,2,11000,600,2 out of 3,Delhi,Semi-Furnished,Bachelors,2
2022-05-23,2,8000,600,Ground out of 1,Bangalore,Semi-Furnished,Bachelors/Family,1
2022-05-27,3,45000,2000,3 out of 4,Delhi,Unfurnished,Bachelors/Family,3
2022-05-07,2,20000,880,1 out of 2,Chennai,Semi-Furnished,Family,2
2022-06-20,1,5000,150,2 out of 3,Bangalore,Unfurnished,Bachelors/Family,1
2022-06-14,1,9000,500,Ground out of 3,Chennai,Semi-Furnished,Bachelors/Family,1
2022-05-16,1,6800,650,2 out of 3,Hyderabad,Unfurnished,Bachelors/Family,1
2022-07-06,2,18000,900,2 out of 4,Hyderabad,Unfurnished,Bachelors/Family,2
2022-07-10,3,53000,1700,4 out of 16,Chennai,Furnished,Bachelors/Family,3
2022-07-01,2,8500,60,2 out of 4,Delhi,Unfurnished,Bachelors/Family,2
2022-05-06,2,16000,1100,Ground out of 2,Chennai,Semi-Furnished,Bachelors/Family,2
2022-06-16,2,25000,1050,1 out of 5,Bangalore,Semi-Furnished,Bachelors/Family,2
2022-06-28,2,10000,650,4 out of 4,Hyderabad,Unfurnished,Bachelors,2
2022-06-14,3,330000,3600,3 out of 4,Chennai,Semi-Furnished,Bachelors/Family,3
2022-07-04,2,22000,1200,3 out of 5,Bangalore,Semi-Furnished,Bachelors/Family,2
2022-06-29,2,80000,600,2 out of 5,Mumbai,Furnished,Bachelors/Family,1
2022-06-04,2,90000,800,5 out of 6,Mumbai,Furnished,Family,2
2022-07-05,3,22000,3000,3 out of 5,Hyderabad,Furnished,Bachelors/Family,2
2022-06-16,2,22000,1050,4 out of 4,Chennai,Semi-Furnished,Family,2
2022-06-21,2,8500,833,1 out of 2,Chennai,Unfurnished,Bachelors/Family,2
2022-05-22,1,30000,488,Upper Basement out of 16,Mumbai,Semi-Furnished,Bachelors/Family,2
2022-05-30,1,10000,240,4 out of 5,Delhi,Semi-Furnished,Bachelors,1
2022-05-28,1,5000,400,4 out of 4,Kolkata,Unfurnished,Bachelors/Family,1
2022-06-11,1,16000,250,4 out of 10,Mumbai,Unfurnished,Bachelors/Family,1
2022-06-04,1,6500,700,2 out of 4,Bangalore,Semi-Furnished,Bachelors/Family,1
2022-05-31,3,68000,1260,27 out of 58,Mumbai,Unfurnished,Family,3
2022-05-19,3,35000,1278,3 out of 7,Bangalore,Semi-Furnished,Bachelors/Family,2
2022-06-20,2,8000,623,6 out of 7,Mumbai,Unfurnished,Family,2
2022-06-22,3,12000,700,1 out of 3,Delhi,Furnished,Bachelors/Family,2
2022-05-30,1,5000,20,2 out of 3,Kolkata,Unfurnished,Bachelors/Family,1
2022-07-06,2,65000,700,5 out of 7,Mumbai,Furnished,Bachelors,2
2022-06-23,2,7500,800,2 out of 2,Hyderabad,Semi-Furnished,Bachelors/Family,2
2022-07-06,2,20000,750,1 out of 5,Chennai,Furnished,Family,2
2022-06-30,2,75000,720,6 out of 14,Mumbai,Semi-Furnished,Bachelors/Family,2
2022-06-09,3,14000,840,1 out of 4,Kolkata,Unfurnished,Bachelors,2
2022-07-06,3,42000,2000,4 out of 17,Hyderabad,Semi-Furnished,Family,3
2022-05-12,2,16000,1050,1 out of 2,Hyderabad,Semi-Furnished,Bachelors/Family,2
2022-05-18,3,150000,1330,Upper Basement out of 40,Mumbai,Unfurnished,Bachelors/Family,3
2022-06-10,2,12500,850,Ground out of 5,Hyderabad,Unfurnished,Bachelors,2
2022-05-06,3,25000,1950,Ground out of 3,Hyderabad,Semi-Furnished,Bachelors/Family,3
2022-06-02,4,150000,1300,5 out of 13,Mumbai,Semi-Furnished,Bachelors/Family,4
2022-06-30,4,250000,2000,33 out of 42,Mumbai,Furnished,Bachelors,4
2022-05-09,2,7500,850,1 out of 2,Kolkata,Unfurnished,Bachelors,1
2022-06-01,2,10000,1200,1 out of 1,Chennai,Unfurnished,Bachelors/Family,2
2022-07-06,3,40000,1550,1 out of 3,Chennai,Unfurnished,Bachelors,3
2022-07-05,1,9500,400,2 out of 4,Delhi,Furnished,Bachelors/Family,1
2022-05-05,1,16000,900,3 out of 4,Delhi,Furnished,Bachelors/Family,1
2022-06-04,2,14000,909,5 out of 14,Chennai,Semi-Furnished,Bachelors/Family,2
2022-06-22,1,7500,600,Ground out of 2,Bangalore,Unfurnished,Bachelors,1
2022-04-29,2,50000,750,Ground out of 5,Mumbai,Unfurnished,Bachelors/Family,2
2022-06-18,2,12000,750,Ground out of 3,Chennai,Semi-Furnished,Bachelors,2
2022-05-30,1,57000,500,26 out of 44,Mumbai,Semi-Furnished,Bachelors/Family,1
2022-07-10,4,220000,4000,1 out of 2,Chennai,Semi-Furnished,Bachelors/Family,4
2022-05-21,2,10000,950,Ground out of 2,Chennai,Unfurnished,Bachelors/Family,2
2022-07-05,2,12000,780,3 out of 3,Hyderabad,Unfurnished,Bachelors,2
2022-06-23,3,75000,1200,5 out of 12,Mumbai,Semi-Furnished,Bachelors/Family,3
2022-06-27,2,16000,850,Ground out of 3,Bangalore,Semi-Furnished,Bachelors/Family,2
2022-06-20,3,30000,1800,1 out of 4,Delhi,Semi-Furnished,Bachelors,3
2022-06-23,2,40000,750,2 out of 8,Mumbai,Unfurnished,Family,2
2022-05-31,2,60000,800,2 out of 7,Mumbai,Furnished,Family,2
2022-06-02,2,7500,450,1 out of 3,Delhi,Unfurnished,Bachelors/Family,1
2022-06-10,3,27000,1500,2 out of 4,Chennai,Unfurnished,Bachelors,3
2022-06-24,2,10000,700,Lower Basement out of 3,Bangalore,Semi-Furnished,Bachelors,2
2022-06-29,2,15000,800,Ground out of 3,Hyderabad,Unfurnished,Bachelors/Family,2
2022-07-06,2,14000,1374,2 out of 3,Hyderabad,Semi-Furnished,Bachelors/Family,2
2022-05-22,2,35000,1300,2 out of 3,Delhi,Unfurnished,Bachelors,2
2022-05-16,1,25000,320,2 out of 7,Mumbai,Semi-Furnished,Bachelors/Family,1
2022-06-09,3,35000,1100,1 out of 3,Delhi,Semi-Furnished,Bachelors/Family,4
2022-05-19,1,8000,350,2 out of 3,Bangalore,Unfurnished,Bachelors/Family,1
2022-06-12,1,49000,620,2 out of 3,Mumbai,Furnished,Bachelors/Family,1
2022-06-30,3,90000,1872,1 out of 5,Delhi,Semi-Furnished,Bachelors/Family,3
2022-05-07,3,10000,1000,2 out of 2,Hyderabad,Furnished,Family,2
2022-06-04,2,16000,870,3 out of 3,Chennai,Unfurnished,Bachelors/Family,2
2022-06-10,1,27000,400,1 out of 7,Mumbai,Unfurnished,Bachelors/Family,1
2022-06-14,2,16000,800,2 out of 4,Hyderabad,Unfurnished,Bachelors/Family,2
2022-07-04,2,29000,670,7 out of 7,Mumbai,Unfurnished,Family,2
